Positioning,Rank,Player Name,OVR,PAC,SHO,PAS,DRİ,DEF,PHY,Position,Acceleration,Sprint Speed,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Shot Passing,Long Passing,Curve,Agility,Balance,Reactions,Ball Control,Detailed Dribbling,Composure,Interception,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Age,Att_Work_Rate,Def_Work_Rate,Age,Foot,Height,League,Nation,Team,Weight,Reflexes,Positioning2,Kicking,Handling,Diving
12,3572,GK,70,72,73,45,71,74,69,Anneke Borbe,47,41,16,56,18,5,55,60,21,23,15,14,15,43,32,68,14,15,19,12,12,9,17,19,64,22,65,31,23,Medium,Medium,23,Right,180CM,GPFBL,Germany,VfL Wolfsburg,67KG,,,,,
18,3572,GK,711,72,742,412,732,701,681,Jorge Broun,39,43,17,53,18,17,23,38,14,12,24,22,14,30,42,66,16,15,27,17,16,30,14,19,66,30,73,18,37,Medium,Medium,37,Right,190CM,LPF,Argentina,Rosario Central,92KG,,,,,
6,3572,GK,704,72,718,48,733,723,725,Elia Caprile,46,52,7,54,9,8,18,55,11,14,25,23,11,60,33,66,15,13,33,6,11,13,11,14,56,28,51,26,22,Medium,Medium,22,Right,191CM,Serie A TIM,Italy,Empoli,73KG,,,,,
13,3572,GK,71,72,78,53,65,72,73,José Carvallo,52,54,10,54,16,14,13,23,13,20,24,24,13,46,55,67,19,20,50,22,12,10,12,13,52,23,40,43,37,Medium,Medium,37,Right,182CM,Sudamericana,Peru,Universitario,82KG,,,,,
10,3572,GK,711,72,711,39,732,73,702,Carlos Coronel,39,39,10,55,9,12,12,56,16,13,47,60,17,39,47,70,29,17,50,21,15,20,15,16,66,41,72,35,26,Medium,Medium,26,Right,192CM,MLS,Brazil,Red Bulls,88KG,,,,,
18,3572,GK,741,72,691,48,761,721,69,Brayan Cortés,48,48,14,54,20,15,21,65,29,12,57,51,16,39,55,67,43,13,62,30,16,18,14,15,67,40,70,41,28,Medium,Medium,28,Right,185CM,Libertadores,Chile,Colo-Colo,79KG,,,,,
9,3572,GK,743,72,693,36,733,723,723,Arthur Desmas,37,35,18,54,17,14,18,41,18,10,23,20,16,26,37,62,19,15,32,14,12,14,17,11,60,24,62,20,29,Medium,Medium,29,Right,196CM,Ligue 1 Uber Eats,France,Havre AC,87KG,,,,,
9,3572,GK,68,72,73,37,74,70,72,Claudia Dickey,35,41,9,53,8,9,18,37,9,14,27,25,13,37,54,69,14,9,28,8,12,9,18,11,60,34,65,13,23,Medium,Medium,23,Right,178CM,NWSL,United States,OL Reign,72KG,,,,,
13,3572,GK,724,72,703,42,744,68,693,Sokratis Dioudis,40,45,13,51,20,18,28,34,13,19,26,23,19,63,59,66,24,13,56,21,15,17,20,11,62,33,65,18,30,Medium,Medium,30,Right,190CM,PKO BP Ekstraklasa,Greece,Zagłębie Lubin,77KG,,,,,
16,3572,GK,701,72,701,58,741,731,722,Jaume,58,58,11,55,12,18,25,43,30,13,57,55,25,60,59,70,32,13,56,25,16,20,12,22,70,40,68,21,33,Medium,Medium,33,Right,185CM,LALIGA EA SPORTS,Spain,Valencia CF,73KG,,,,,
6,3572,GK,73,72,70,38,74,66,71,Michael Esser,32,48,8,50,19,9,23,48,10,17,39,35,14,30,28,70,17,15,53,30,25,20,15,16,71,37,82,40,36,Medium,Medium,36,Right,198CM,Bundesliga,Germany,VfL Bochum,97KG,,,,,
11,3572,GK,72,72,733,42,771,5012,661,Ralf Fährmann,38,47,11,38,9,11,21,42,14,11,29,34,18,39,36,73,24,15,61,23,15,10,12,10,65,32,71,36,35,Medium,Medium,35,Right,197CM,Bundesliga 2,Germany,FC Schalke 04,98KG,,,,,
5,3572,GK,73,72,691,47,741,651,703,Álvaro,44,51,8,49,5,6,14,41,9,13,29,26,14,68,48,74,28,14,52,14,9,10,11,11,59,37,59,22,25,Medium,Medium,25,Left,185CM,LALIGA HYPERMOTION,Spain,SD Huesca,75KG,,,,,
12,3572,GK,722,72,741,332,741,68,691,Stefan Frei,33,33,17,51,12,14,20,59,15,15,32,32,10,41,58,63,26,18,50,15,12,12,20,12,60,25,67,43,37,Medium,Medium,37,Right,191CM,MLS,United States,Sounders FC,88KG,,,,,
15,3572,GK,67,72,732,42,754,553,72,Marius Gersbeck,41,43,17,41,16,19,24,35,18,13,45,37,14,39,52,69,24,22,52,23,15,14,16,15,59,36,57,36,28,Medium,Medium,28,Left,187CM,Bundesliga 2,Germany,Hertha Berlin,83KG,,,,,
12,3572,GK,734,72,694,47,724,704,723,David Gil,48,46,13,53,12,16,21,31,30,19,30,20,31,32,55,64,29,28,40,25,20,15,15,16,67,41,66,25,29,Medium,Medium,29,Left,186CM,LALIGA EA SPORTS,Spain,Cádiz CF,81KG,,,,,
12,3572,GK,71,72,741,472,73,701,712,Tom Heaton,48,45,12,53,12,12,24,46,17,13,32,37,15,54,50,63,28,17,58,24,16,16,15,13,66,38,66,31,37,Medium,Medium,37,Right,188CM,Premier League,England,Manchester Utd,85KG,,,,,
12,3572,GK,721,72,712,49,751,712,701,Mads Hermansen,49,49,9,53,13,9,15,46,13,14,50,53,12,47,42,62,41,24,41,16,11,15,10,13,61,40,57,20,23,Medium,Medium,23,Right,185CM,EFL Championship,Denmark,Leicester City,81KG,,,,,
11,3572,GK,78,72,642,48,76,636,66,Ethan Horvath,48,49,17,47,19,14,11,50,11,17,31,43,16,54,32,72,22,16,31,10,13,14,9,8,64,30,64,27,28,Medium,Medium,28,Right,193CM,Premier League,United States,Nott'm Forest,83KG,,,,,
18,3572,GK,745,72,66,611,755,68,69,Lucas Hoyos,63,58,16,51,17,19,29,48,23,21,41,33,30,63,67,70,35,25,63,29,19,23,23,23,70,45,60,42,34,Medium,Medium,34,Right,183CM,Sudamericana,Argentina,Newell's,76KG,,,,,
9,3572,GK,72,72,71,43,74,64,68,Brittany Isenhour,44,42,11,48,8,6,24,33,12,14,26,24,13,34,44,68,11,7,30,12,12,8,15,13,49,35,41,13,26,Medium,Medium,26,Right,173CM,NWSL,United States,Angel City FC,62KG,,,,,
8,3572,GK,68,72,72,41,74,70,73,Laurel Ivory,41,41,11,53,12,8,22,36,13,10,28,24,9,36,54,66,13,10,27,9,8,10,11,8,56,32,55,11,24,Medium,Medium,24,Right,173CM,NWSL,United States,OL Reign,65KG,,,,,
14,3572,GK,70,72,71,47,731,68,711,Jesse Joronen,48,45,13,51,13,12,14,46,15,12,20,25,14,50,36,70,16,16,61,19,18,19,14,15,66,33,64,39,30,Medium,Medium,30,Right,197CM,Serie BKT,Finland,Venezia,89KG,,,,,
8,3572,GK,75,72,70,55,75,72,66,Loris Karius,55,54,18,54,16,14,19,50,14,14,38,41,12,51,43,69,23,16,60,13,14,9,11,13,72,36,75,21,30,Medium,Medium,30,Right,189CM,Premier League,Germany,Newcastle Utd,87KG,,,,,
9,3572,GK,74,72,70,40,79,60,66,Devon Kerr,40,41,8,45,8,8,10,35,10,11,19,20,10,38,51,69,12,9,30,11,13,10,11,10,56,30,54,12,26,Medium,Medium,26,Right,180CM,NWSL,Canada,Houston Dash,70KG,,,,,
18,3572,GK,743,72,702,43,741,661,713,Kim Dong Joon,43,43,17,50,16,17,18,48,13,12,40,22,13,51,56,65,18,13,62,19,18,12,15,23,52,42,44,41,29,Medium,Medium,29,Right,189CM,K League 1,Korea Republic,Jeju United,85KG,,,,,
16,3572,GK,754,72,71,36,752,703,65,Kim Seung Gyu,36,36,12,53,20,14,12,62,14,12,45,25,16,38,58,72,25,13,60,25,11,15,18,12,58,35,47,27,33,Medium,Medium,33,Right,187CM,ROSHN Saudi League,Korea Republic,Al Shabab,78KG,,,,,
7,3572,GK,73,72,692,46,752,681,685,Philipp Köhn,48,43,8,51,7,6,16,54,11,14,35,30,10,56,26,70,28,23,32,12,12,12,13,14,63,28,63,28,25,Medium,Medium,25,Right,190CM,Ligue 1 Uber Eats,Switzerland,AS Monaco,80KG,,,,,
12,3572,GK,74,72,69,41,763,67,642,Tomáš Koubek,39,43,12,50,17,19,20,39,13,16,14,20,18,25,29,71,20,17,54,11,13,14,12,16,68,33,79,31,31,Medium,Medium,31,Right,197CM,Bundesliga,Czech Republic,FC Augsburg,98KG,,,,,
4,3572,GK,74,72,754,37,74,702,682,Vladan Kovacević,33,42,5,53,8,7,11,55,13,11,45,45,10,38,37,54,10,5,56,8,12,8,13,12,56,18,59,24,25,Medium,Medium,25,Right,192CM,PKO BP Ekstraklasa,Serbia,Raków,81KG,,,,,
15,3572,GK,731,72,721,45,742,651,681,Federico Lanzillotta,49,40,16,49,17,19,28,27,18,12,28,29,20,50,38,70,23,20,40,11,17,18,15,15,66,45,65,16,31,Medium,Medium,31,Right,185CM,Libertadores,Argentina,Argentinos Jrs.,80KG,,,,,
11,3572,GK,705,72,712,41,725,742,702,Jean-Louis Leca,41,41,11,56,13,11,14,27,12,12,33,37,13,40,45,73,25,13,60,22,13,18,14,15,63,24,68,45,38,Medium,Medium,38,Right,180CM,Ligue 1 Uber Eats,France,RC Lens,75KG,,,,,
13,3572,GK,70,72,70,45,74,64,72,Lee Chang Geun,45,46,19,48,19,15,24,43,14,15,30,24,12,64,55,66,21,16,60,22,16,15,18,14,63,22,60,24,30,Medium,Medium,30,Right,186CM,K League 1,Korea Republic,Daejeon Citizen,75KG,,,,,
9,3572,GK,702,72,72,46,73,71,702,Benjamin Leroy,46,46,13,53,11,10,22,48,12,19,23,14,11,37,40,69,18,14,60,15,12,14,12,17,50,28,40,25,34,Medium,Medium,34,Right,184CM,Ligue 2 BKT,France,Quevilly Rouen,75KG,,,,,
14,3572,GK,703,72,723,50,703,685,723,Raúl Lizoain,47,55,12,51,12,14,24,44,11,16,15,22,13,67,58,70,15,12,53,20,15,14,14,13,58,42,52,24,32,Medium,Medium,32,Left,188CM,LALIGA HYPERMOTION,Spain,FC Cartagena,83KG,,,,,
10,3572,GK,72,72,734,37,732,681,72,Jonas Lössl,39,34,12,51,15,11,12,60,14,13,33,48,14,32,30,64,20,15,62,20,17,20,13,15,64,40,70,17,34,Medium,Medium,34,Right,195CM,3F Superliga,Denmark,FC Midtjylland,89KG,,,,,
10,3572,GK,742,72,694,33,72,701,724,Jhonatan,31,35,12,53,16,12,11,61,18,15,23,21,12,34,50,62,15,12,30,25,14,13,17,12,58,34,62,22,32,Medium,Medium,32,Right,189CM,Liga Portugal,Brazil,Rio Ave FC,82KG,,,,,
12,3572,GK,715,72,734,38,724,61,70,Andreas Luthe,35,43,12,46,16,12,21,49,14,12,24,19,15,39,34,72,14,12,23,21,15,16,14,12,65,36,74,22,36,Medium,Medium,36,Right,195CM,Bundesliga 2,Germany,Kaiserslautern,92KG,,,,,
12,3572,GK,70,72,74,55,73,68,69,Vito Mannone,54,56,16,51,12,15,43,57,11,15,48,33,12,42,44,70,24,15,57,16,14,23,11,20,67,31,67,29,35,Medium,Medium,35,Right,189CM,Ligue 1 Uber Eats,Italy,LOSC Lille,77KG,,,,,
8,3572,GK,70,72,74,30,71,68,72,Tomás Marchiori,33,26,6,51,7,9,17,33,9,14,23,26,10,27,37,70,16,9,29,10,13,9,11,12,59,25,63,20,28,Medium,Medium,28,Right,186CM,LPF,Argentina,Atlético Tucumán,84KG,,,,,
11,3572,GK,742,72,701,26,742,661,701,Josep Martínez,24,30,6,50,7,6,18,52,12,12,27,24,11,32,22,65,11,8,42,11,11,15,13,15,53,42,58,24,25,Medium,Medium,25,Right,191CM,Serie A TIM,Spain,Genoa,78KG,,,,,
15,3572,GK,732,72,723,45,77,54,68,Christian Mathenia,46,44,12,41,15,16,23,37,15,15,33,25,15,35,39,68,23,15,54,19,14,17,12,12,65,42,69,31,31,Medium,Medium,31,Right,190CM,Bundesliga 2,Germany,1. FC Nürnberg,89KG,,,,,
11,3572,GK,713,72,684,525,764,621,711,Alex McCarthy,50,56,17,47,14,12,41,50,11,18,33,35,15,35,43,68,17,17,61,22,16,13,13,12,66,34,63,35,34,Medium,Medium,34,Right,193CM,EFL Championship,England,Southampton,79KG,,,,,
8,3572,GK,71,72,71,41,72,69,73,Anna Moorhouse,39,43,8,52,11,7,18,38,12,11,25,22,14,38,57,67,13,10,25,8,8,10,14,12,59,35,62,12,28,Medium,Medium,28,Right,185CM,NWSL,England,Orlando Pride,71KG,,,,,
11,3572,GK,723,72,686,43,791,712,676,Florian Müller,43,43,11,53,12,10,19,42,12,12,32,27,13,42,41,70,24,18,38,19,11,20,11,12,63,34,67,25,26,Medium,Medium,26,Left,190CM,Bundesliga,Germany,SC Freiburg,88KG,,,,,
15,3572,GK,70,72,701,50,711,72,70,Kristoffer Nordfeldt,51,48,13,54,12,11,13,34,11,11,41,26,20,57,45,74,24,14,50,23,13,17,13,15,70,32,73,24,34,Medium,Medium,34,Right,188CM,Allsvenskan,Sweden,AIK,87KG,,,,,
11,3572,GK,71,72,70,45,69,75,74,Lena Nuding,48,40,13,56,9,5,50,21,13,21,59,34,16,48,59,70,12,15,55,20,19,10,14,12,67,33,67,11,30,Medium,Medium,30,Right,184CM,GPFBL,Germany,SC Freiburg,70KG,,,,,
12,3572,GK,731,72,722,4112,732,661,692,Ertaç Özbir,39,45,11,50,14,20,23,11,24,19,22,17,18,35,39,69,25,11,51,13,14,15,14,19,62,30,65,32,34,Medium,Medium,34,Right,192CM,Trendyol Süper Lig,Turkey,Adana Demirspor,81KG,,,,,
7,3572,GK,71,72,69,39,77,62,69,Ivor Pandur,37,41,6,47,7,8,14,37,14,10,29,28,14,37,31,72,16,10,48,6,11,9,10,14,48,31,44,21,23,Medium,Medium,23,Right,187CM,Eredivisie,Croatia,Fortuna Sittard,81KG,,,,,
15,3572,GK,72,72,75,47,73,68,69,Lea Paulick,48,45,22,51,21,16,16,35,25,13,28,18,12,45,27,63,18,21,33,13,12,13,12,15,47,25,30,22,24,Medium,Medium,24,Right,175CM,GPFBL,Germany,1. FC Nürnberg,63KG,,,,,
8,3572,GK,73,72,70,31,75,69,71,Cindy Perrault,32,29,9,52,9,10,12,32,10,11,24,21,14,31,46,65,19,15,35,14,13,13,13,13,46,28,41,26,27,Medium,Medium,27,Right,172CM,D1 Arkema,France,En Avant Guingamp,63KG,,,,,
11,3572,GK,731,72,731,42,751,62,72,Carlo Pinsoglio,43,41,11,47,6,8,22,35,13,18,24,28,11,33,40,62,22,18,64,18,13,20,12,13,61,34,60,32,33,Medium,Medium,33,Left,194CM,Serie A TIM,Italy,Juventus,85KG,,,,,
14,3572,GK,731,72,71,43,753,761,67,Samuel Portugal,45,41,14,57,18,19,25,63,19,14,30,31,19,36,51,68,26,15,52,12,13,11,15,14,64,33,68,26,29,Medium,Medium,29,Left,188CM,Liga Portugal,Brazil,FC Porto,80KG,,,,,
9,3572,GK,762,72,704,40,763,702,68,Ionuț Andrei Radu,42,38,18,53,17,16,15,37,13,15,24,24,16,43,40,64,17,15,43,14,16,12,19,15,60,32,58,22,26,Medium,Medium,26,Right,188CM,Premier League,Romania,AFC Bournemouth,78KG,,,,,
11,3572,GK,741,72,701,42,731,66,701,Darren Randolph,41,44,14,50,14,16,30,35,11,14,33,34,15,50,43,70,33,14,36,18,16,15,14,14,59,23,57,29,36,Medium,Medium,36,Right,188CM,Premier League,Republic of Ireland,AFC Bournemouth,78KG,,,,,
13,3572,GK,724,72,6710,54,773,696,687,Nicolás Ratti,50,60,12,52,15,15,23,18,14,19,28,27,13,45,69,68,18,17,32,19,12,15,12,18,55,44,45,21,30,Medium,Medium,30,Right,179CM,LALIGA HYPERMOTION,Argentina,FC Andorra,72KG,,,,,
13,3572,GK,722,72,711,38,692,70,712,Yoel,35,43,14,53,11,19,25,45,24,15,31,35,25,40,47,74,14,13,57,19,10,19,15,11,61,34,70,35,35,Medium,Medium,35,Right,186CM,LALIGA HYPERMOTION,Spain,SD Eibar,78KG,,,,,
9,3572,GK,74,72,681,45,741,671,69,Eloy Room,46,44,16,50,12,18,37,58,20,12,44,46,13,47,46,72,27,12,60,14,11,17,17,13,63,34,65,27,34,Medium,Medium,34,Right,188CM,Eredivisie,Curaçao,Vitesse,81KG,,,,,
8,3572,GK,70,72,73,48,71,69,71,Cecilía Rán Rúnarsdóttir,48,47,7,52,12,11,19,59,14,17,25,33,13,50,40,70,23,15,59,11,8,11,12,10,56,25,51,24,20,Medium,Medium,20,Right,188CM,GPFBL,Iceland,FC Bayern München,72KG,,,,,
12,3572,GK,721,72,69,43,731,67,70,Adrián,44,42,16,50,20,12,44,32,12,17,21,32,12,53,48,71,23,15,57,25,15,18,19,14,63,38,63,38,36,Medium,Medium,36,Right,190CM,Premier League,Spain,Liverpool,80KG,,,,,
14,3572,GK,722,72,711,39,744,63,70,Bruno Varela,37,43,16,47,18,12,24,52,20,13,31,25,20,59,43,70,25,19,33,17,16,15,12,20,66,44,73,23,29,Medium,Medium,29,Right,191CM,Liga Portugal,Portugal,Vitória SC,88KG,,,,,
12,3572,GK,722,72,70,37,741,671,681,Juan Soriano,37,37,14,50,16,13,28,38,13,24,23,24,32,43,43,71,23,20,47,16,20,16,10,14,60,35,58,25,26,Medium,Medium,26,Left,185CM,LALIGA HYPERMOTION,Spain,CD Tenerife,78KG,,,,,
8,3572,GK,716,72,733,35,756,684,698,Stefano Turati,37,31,10,51,7,7,17,42,11,13,24,20,11,46,35,62,20,7,24,12,13,10,14,14,55,30,54,28,22,Medium,Medium,22,Right,188CM,Serie A TIM,Italy,Frosinone,85KG,,,,,
20,3572,GK,733,72,671,53,743,661,692,Timon Wellenreuther,52,54,9,50,11,10,23,44,9,14,32,27,12,45,54,71,27,16,52,23,18,10,11,9,71,31,71,19,28,Medium,Medium,28,Right,188CM,Eredivisie,Germany,Feyenoord,80KG,,,,,
15,3572,GK,711,72,72,49,731,69,70,Yan Junling,53,43,14,52,13,16,21,70,15,14,30,30,20,33,45,68,24,17,62,25,19,13,13,13,72,43,72,16,32,Medium,Medium,32,Right,191CM,CSL,China PR,Shanghai Port,83KG,,,,,
11,4282,GK,721,71,711,47,731,621,701,Alan Aguerre,49,43,20,47,14,16,22,55,14,18,27,23,18,45,57,60,19,17,50,19,17,15,19,12,65,34,62,23,33,Medium,Medium,33,Right,181CM,LPF,Argentina,Lanús,76KG,,,,,
17,4282,GK,592,71,788,275,694,825,742,Abdullah Al Mayoof,26,28,16,62,14,16,50,63,14,22,36,60,19,30,40,65,24,19,56,14,20,30,18,10,56,35,73,25,36,Medium,Medium,36,Right,189CM,ROSHN Saudi League,Saudi Arabia,Al Ittihad,92KG,,,,,
8,4282,GK,722,71,67,47,742,731,68,Gavin Bazunu,49,43,5,55,5,7,15,60,11,12,45,51,14,54,42,65,20,12,38,9,11,16,12,11,57,16,50,16,21,Medium,Medium,21,Right,189CM,EFL Championship,Republic of Ireland,Southampton,78KG,,,,,
11,4282,GK,69,71,71,50,73,67,68,Kiara Beck,49,51,13,50,11,14,12,26,16,13,25,19,11,47,22,70,19,12,22,12,12,11,14,11,47,22,30,26,19,Medium,Medium,19,Right,172CM,GPFBL,Germany,VfL Wolfsburg,61KG,,,,,
12,4282,GK,682,71,711,28,722,66,702,Etrit Berisha,28,28,13,50,15,11,22,42,11,12,20,26,13,33,30,73,20,12,59,22,12,20,10,11,57,39,64,24,34,Medium,Medium,34,Left,194CM,Serie A TIM,Albania,Empoli,92KG,,,,,
15,4282,GK,731,71,701,42,731,711,661,Enrique Bologna,44,40,13,53,15,10,25,52,21,18,34,21,16,43,47,68,32,22,64,17,10,12,22,17,66,33,73,25,41,Medium,Medium,41,Right,189CM,Sudamericana,Argentina,Defensa,87KG,,,,,
4,4282,GK,721,71,701,40,721,67,691,Mattijs Branderhorst,40,39,15,50,19,18,23,40,17,15,26,27,13,37,41,69,27,17,55,10,12,11,15,13,61,28,65,21,29,Medium,Medium,29,Right,192CM,Eredivisie,Holland,FC Utrecht,87KG,,,,,
14,4282,GK,711,71,685,39,743,664,671,Fabian Bredlow,41,36,5,50,7,4,30,38,8,14,17,20,13,50,39,68,23,14,45,14,11,15,12,10,60,20,62,18,28,Medium,Medium,28,Left,190CM,Bundesliga,Germany,VfB Stuttgart,89KG,,,,,
4,4282,GK,714,71,714,24,734,704,704,Fabijan Buntić,22,27,18,53,7,16,13,26,10,10,24,22,10,24,23,62,18,6,30,10,14,14,14,12,57,19,66,33,26,Medium,Medium,26,Left,194CM,Liga Portugal,Croatia,FC Vizela,90KG,,,,,
13,4282,GK,721,71,704,525,723,66,68,Jack Butland,53,50,16,50,13,12,42,40,11,14,40,30,12,49,48,67,36,21,57,20,12,15,13,11,70,29,75,39,30,Medium,Medium,30,Right,196CM,cinch Prem,England,Rangers,95KG,,,,,
18,4282,GK,692,71,701,44,721,711,712,Martín Campaña,42,48,16,53,17,12,23,60,21,13,32,28,15,42,44,70,31,18,54,26,18,25,16,20,70,28,79,27,34,Medium,Medium,34,Right,186CM,ROSHN Saudi League,Uruguay,Al Riyadh,80KG,,,,,
16,4282,GK,702,71,723,60,712,69,713,Cantero,61,58,12,52,14,13,25,33,19,12,35,38,25,69,58,61,21,22,43,22,18,12,12,19,75,45,75,24,28,Medium,Medium,28,Left,189CM,LALIGA HYPERMOTION,Spain,Racing de Ferrol,82KG,,,,,
16,4282,GK,701,71,68,42,72,69,69,Patrik Carlgren,42,42,16,52,17,17,21,60,18,18,47,44,22,52,52,68,35,19,58,20,15,22,14,14,62,34,64,29,31,Medium,Medium,31,Right,188CM,3F Superliga,Sweden,Randers FC,84KG,,,,,
9,4282,GK,70,71,69,36,74,75,67,Harlen Castillo,40,29,10,56,7,9,25,39,14,13,35,42,12,35,44,69,18,12,30,13,12,15,17,15,61,35,65,25,30,Medium,Medium,30,Right,184CM,Libertadores,Colombia,Atl. Nacional,80KG,,,,,
15,4282,GK,732,71,72,49,711,681,671,Lucas Cháves,52,44,13,51,15,14,21,27,12,21,26,31,12,38,68,69,18,17,42,25,17,20,21,15,61,43,54,26,28,Medium,Medium,28,Right,178CM,Sudamericana,Argentina,Huracán,75KG,,,,,
6,4282,GK,701,71,732,43,701,622,712,Ignacio Chicco,45,40,7,47,11,6,21,44,8,14,37,32,13,52,41,66,28,15,50,10,14,20,13,10,68,24,75,28,27,Medium,Medium,27,Right,184CM,LPF,Argentina,Colón,80KG,,,,,
13,4282,GK,71,71,73,31,77,70,65,Zander Clark,31,31,16,53,13,12,24,60,10,12,30,19,11,64,51,63,24,12,55,19,25,15,14,12,63,24,66,37,31,Medium,Medium,31,Right,193CM,cinch Prem,Scotland,Hearts,80KG,,,,,
7,4282,GK,704,71,693,322,723,672,692,Michael Cooper,30,36,8,50,9,6,11,58,10,11,54,56,12,28,43,67,23,13,32,12,14,14,14,12,49,28,46,24,24,Medium,Medium,24,Right,185CM,EFL Championship,England,Plymouth Argyle,75KG,,,,,
14,4282,GK,722,71,712,40,723,63,66,Fernando De Paul,37,44,15,47,12,13,21,64,11,12,39,25,19,33,65,72,35,18,66,24,12,18,12,14,60,36,65,15,32,Medium,Medium,32,Right,183CM,Libertadores,Chile,Colo-Colo,83KG,,,,,
9,4282,GK,73,71,71,56,72,72,67,Thomas Didillon,57,54,13,54,16,14,22,54,21,15,35,54,19,55,33,66,22,13,37,14,15,13,18,20,69,25,67,27,28,Medium,Medium,28,Left,191CM,1A Pro League,France,Cercle Brugge,88KG,,,,,
6,4282,GK,70,71,672,40,741,692,671,Seny Dieng,39,41,9,52,5,8,8,50,7,8,45,45,31,34,33,70,20,10,44,11,20,8,9,14,63,26,63,24,29,Medium,Medium,29,Right,193CM,EFL Championship,Senegal,Middlesbrough,90KG,,,,,
7,4282,GK,703,71,693,42,735,643,693,Álex Domínguez,39,47,7,48,18,8,13,38,24,22,39,31,14,56,45,67,31,15,43,15,10,11,17,10,47,36,41,20,25,Medium,Medium,25,Right,186CM,Ligue 1 Uber Eats,Spain,Toulouse FC,82KG,,,,,
11,4282,GK,682,71,72,40,721,677,704,Raúl Fernández,36,47,13,50,12,13,24,45,23,14,29,26,24,40,49,66,14,16,54,21,13,18,11,11,67,32,79,21,35,Medium,Medium,35,Right,195CM,LALIGA EA SPORTS,Spain,Granada CF,92KG,,,,,
17,4282,GK,72,71,66,41,73,70,71,Martin Fraisl,42,40,15,53,16,13,23,23,20,17,33,27,20,36,52,69,26,19,24,26,20,27,21,12,63,39,62,24,30,Medium,Medium,30,Right,187CM,3F Superliga,Austria,FC Midtjylland,79KG,,,,,
11,4282,GK,70,71,72,43,75,68,66,Maryne Gignoux,42,45,10,51,8,7,11,37,14,10,28,17,15,40,52,68,17,13,42,17,9,15,15,10,63,34,70,34,27,Medium,Medium,27,Right,170CM,D1 Arkema,France,AS Saint Étienne,62KG,,,,,
16,4282,GK,716,71,697,42,724,692,706,Alfred Gomis,43,41,16,52,15,11,23,58,15,12,34,41,12,60,54,70,24,15,57,21,11,18,14,10,62,33,65,16,30,Medium,Medium,30,Right,196CM,Ligue 1 Uber Eats,Senegal,FC Lorient,80KG,,,,,
14,4282,GK,72,71,71,50,74,66,65,Jay Gorter,51,48,16,50,11,15,28,62,21,20,36,42,38,45,35,66,30,23,53,13,20,19,18,19,64,43,57,35,23,Medium,Medium,23,Right,190CM,Eredivisie,Holland,Ajax,83KG,,,,,
7,4282,GK,691,71,701,18,691,761,721,Dominik Greif,15,22,9,57,5,5,14,34,14,10,25,17,12,21,21,66,17,10,32,14,10,8,11,11,52,17,60,16,26,Medium,Medium,26,Right,197CM,LALIGA EA SPORTS,Slovakia,RCD Mallorca,82KG,,,,,
19,4282,GK,731,71,70,51,721,70,681,Nikita Haikin,50,53,18,53,14,17,18,58,16,15,44,42,17,52,47,68,34,20,52,24,20,20,19,14,67,42,64,27,28,Medium,Medium,28,Right,185CM,Eliteserien,Russia,FK Bodø/Glimt,74KG,,,,,
14,4282,GK,703,71,715,47,723,745,694,Andreas Hansen,47,48,11,56,17,17,24,63,18,20,42,38,18,43,62,61,36,14,42,23,14,17,16,18,64,36,64,18,28,Medium,Medium,28,Right,186CM,3F Superliga,Denmark,FC Nordsjælland,73KG,,,,,
12,4282,GK,70,71,712,41,702,695,691,Jesper Hansen,41,42,13,52,13,11,20,68,18,12,52,53,16,49,62,74,35,24,66,27,13,26,14,15,62,41,65,32,38,Medium,Medium,38,Right,188CM,3F Superliga,Denmark,AGF,78KG,,,,,
12,4282,GK,67,71,72,47,73,70,69,Elvira Herzog,49,44,14,53,11,10,30,40,22,27,34,28,14,48,55,64,29,19,21,21,13,23,19,12,54,21,45,12,23,Medium,Medium,23,Right,179CM,GPFBL,Switzerland,RB Leipzig,74KG,,,,,
20,4282,GK,71,71,68,59,74,75,66,Jannik Huth,59,60,16,56,14,15,24,51,17,15,37,30,22,50,44,68,24,22,41,25,10,22,14,11,67,32,63,28,29,Medium,Medium,29,Right,183CM,Bundesliga 2,Germany,SC Paderborn 07,80KG,,,,,
8,4282,GK,722,71,712,31,735,704,701,Franco Israel,30,32,6,53,8,5,11,43,11,10,32,26,14,33,37,56,16,12,44,11,10,7,12,11,65,23,80,16,23,Medium,Medium,23,Right,190CM,Liga Portugal,Uruguay,Sporting CP,82KG,,,,,
5,4282,GK,724,71,714,32,736,683,694,Viktor Johansson,35,28,6,51,5,8,14,45,11,13,34,40,13,30,35,59,11,13,32,6,11,9,12,10,45,27,39,19,25,Medium,Medium,25,Right,186CM,EFL Championship,Sweden,Rotherham Utd,74KG,,,,,
19,4282,GK,731,71,692,45,723,62,69,Markus Kolke,48,40,15,47,11,20,29,25,12,13,24,21,11,39,58,70,18,13,23,21,20,11,17,19,71,45,75,18,33,Medium,Medium,33,Right,187CM,Bundesliga 2,Germany,Hansa Rostock,91KG,,,,,
